75,58,51
72,56,60
73,58,54
75,59,53
74,58,54
75,59,52
71,59,60
70,57,62
71,57,59
71,57,56
75,60,53
75,56,56
76,56,58
77,57,55
78,60,52
75,59,55
76,62,55
75,60,57
73,59,56
75,63,52
75,59,57
76,62,53
75,60,56
74,59,58
76,59,57
76,57,61
76,56,62
77,61,54
77,61,54
78,60,55
76,60,59
74,62,58
76,62,54
80,62,53
77,61,55
77,61,56
78,60,57
76,58,62
76,60,60
76,62,56
74,63,57
76,62,58
79,63,54
77,62,57
75,59,61
76,58,62
79,57,61
79,58,60
79,59,58
78,57,60
79,57,61
79,60,57
79,64,51
78,62,55
77,61,57
78,60,58
79,57,60
79,58,59
79,59,58
79,59,56
77,61,55
78,63,53
78,62,54
78,61,54
76,60,58
76,61,58
77,61,57
78,61,58
78,60,58
76,60,60
77,63,60
78,62,57
79,63,54
80,61,57
77,62,57
76,60,58
80,60,56
80,61,53
78,62,58
76,61,63
78,60,61
80,55,56
79,57,57
78,57,60
78,57,60
77,60,59
78,58,62
78,58,59
76,59,57
76,60,57
77,62,56
75,57,62
77,61,58
74,63,56
75,63,57
75,61,59
73,57,54
70,57,58
72,54,57
74,58,57
72,58,59
73,59,56
75,59,51
73,56,54
74,55,58
74,57,53
74,61,51
72,60,55
73,60,53
73,58,57
74,58,58
76,57,56
76,56,56
75,57,56
77,60,53
76,61,50
75,57,57
75,56,59
75,59,56
75,61,53
75,60,56
76,59,56
75,61,57
74,63,55
76,60,58
78,57,59
78,56,62
78,59,57
78,60,55
78,62,53
76,60,59
76,60,57
79,62,53
78,62,55
78,62,55
78,62,53
78,56,61
78,59,60
78,59,59
78,63,53
76,63,56
78,62,58
81,63,53
80,62,54
78,57,62
77,58,61
77,62,58
78,61,59
77,62,58
79,61,55
78,61,58
78,62,57
77,64,55
78,64,54
77,62,57
77,60,58
77,60,58
80,61,58
77,61,60
76,62,57
75,66,54
79,64,52
79,63,55
78,63,54
77,61,57
75,62,57
77,61,58
76,59,60
78,60,59
77,60,60
76,61,61
78,62,59
80,62,54
79,61,57
78,62,55
77,63,53
80,61,59
80,61,54
78,60,60
78,59,59
78,60,58
79,58,57
78,59,59
78,61,58
78,58,59
81,59,53
80,58,62
78,56,65
77,61,56
78,62,54
81,59,56
79,59,58
80,61,53
80,60,55
77,61,58
74,64,53
73,60,54
72,56,58
70,57,59
72,59,59
69,57,60
72,61,55
74,58,54
75,56,53
74,54,58
76,58,54
72,59,56
72,59,56
73,57,58
75,59,55
76,59,57
78,57,56
75,56,58
76,56,59
78,60,51
78,60,51
77,57,57
75,57,58
76,58,57
77,61,53
77,62,54
76,61,56
76,61,53
77,61,54
78,60,57
79,60,56
79,61,55
78,59,55
77,61,56
73,61,57
74,58,60
