85,63,61
84,63,60
75,60,58
79,62,52
78,60,57
77,61,55
77,61,56
81,62,54
81,61,61
81,60,56
82,63,51
82,62,57
82,60,59
81,61,58
81,61,59
82,62,56
84,65,52
84,61,55
85,61,55
84,61,57
84,60,57
84,60,60
85,61,60
84,60,61
84,62,60
84,62,63
86,61,63
87,61,59
86,62,62
87,62,62
85,63,60
84,64,63
88,65,59
88,61,64
88,60,61
86,64,62
87,65,61
87,64,60
87,62,65
88,63,65
87,64,66
89,64,62
88,64,64
86,64,64
85,65,66
86,64,68
86,63,67
86,62,66
87,64,63
87,65,60
85,59,70
85,63,64
84,63,65
84,64,64
84,64,64
83,63,67
84,62,66
84,63,65
84,64,63
83,63,63
82,65,65
82,63,64
83,63,64
83,63,64
84,63,62
82,62,65
77,60,57
78,61,54
78,59,60
78,59,57
78,59,57
79,62,57
79,62,59
82,61,56
83,60,56
80,60,60
83,60,58
83,61,58
82,62,56
84,61,53
84,62,55
83,62,56
83,62,57
83,60,60
85,60,59
83,58,63
84,59,64
85,60,62
86,62,59
86,61,63
88,63,58
89,61,59
88,62,59
88,59,64
87,62,61
87,63,61
87,65,62
87,62,66
88,63,64
86,62,65
88,64,62
87,61,68
87,64,65
87,67,63
86,64,68
88,63,65
88,65,62
89,63,63
87,63,66
87,64,66
85,63,67
85,66,64
85,62,68
85,62,68
86,63,66
87,64,61
86,62,65
87,63,63
86,64,61
85,61,65
85,61,66
85,60,67
84,63,63
85,63,62
85,63,62
85,61,64
85,60,65
84,61,66
79,62,68
80,63,65
77,62,56
78,61,55
78,60,57
78,60,55
78,61,55
79,60,59
77,61,60
81,61,57
83,59,58
81,62,57
82,62,57
84,62,56
85,61,56
85,60,57
83,60,59
82,63,60
81,62,61
83,61,61
84,60,62
84,62,60
84,62,62
85,62,62
84,63,61
86,61,62
88,60,63
88,60,64
87,61,60
87,61,62
87,63,62
87,66,61
86,63,67
88,64,65
87,65,64
86,67,65
86,64,68
88,63,67
88,66,64
87,65,63
86,63,66
89,66,61
87,61,67
87,60,71
87,61,69
89,64,62
88,64,64
85,63,69
86,63,67
87,64,66
85,65,66
86,62,67
86,61,69
86,61,66
87,59,67
87,61,66
85,64,65
84,59,70
85,61,67
85,64,64
85,65,61
84,62,65
85,60,66
85,60,66
83,62,66
80,60,68
77,62,54
76,62,56
77,58,58
79,58,58
80,58,58
79,59,58
79,62,58
82,62,56
83,58,58
81,61,59
82,64,56
83,61,57
83,66,52
84,61,58
85,60,59
86,59,59
86,61,59
86,61,62
87,61,59
87,61,58
85,62,61
85,63,63
85,62,63
85,62,62
86,59,66
88,62,64
87,61,64
86,62,65
86,62,67
89,65,62
88,66,61
87,63,67
88,64,65
88,66,62
86,67,64
89,65,63
89,63,68
88,64,65
89,63,65
88,62,65
87,60,67
87,60,71
86,61,69
88,63,65
89,64,64
86,63,69
86,63,69
86,62,69
87,64,65
86,62,71
87,63,65
87,62,64
87,61,65
86,64,65
84,64,68
84,62,69
86,64,63
85,64,64
85,64,64
86,63,63
85,59,67
84,60,67
84,64,63
85,64,62
78,65,50
76,59,59
79,59,59
82,59,55
79,60,60
80,62,59
81,63,54
81,63,57
84,59,58
82,62,58
81,62,58
82,61,58
84,65,54
85,62,55
87,60,57
86,58,60
85,59,62
86,62,61
87,62,58
85,62,61
86,62,61
86,61,64
85,64,60
84,62,65
87,61,64
88,64,63
85,63,65
87,64,64
90,65,59
89,63,67
89,65,63
87,63,69
88,64,67
90,64,64
89,65,65
90,65,63
89,61,69
88,60,67
88,62,68
86,63,68
86,64,66
87,60,71
86,64,68
88,65,64
88,61,69
86,64,69
87,64,66
88,61,67
87,62,66
87,62,70
85,63,67
86,62,68
85,62,68
84,64,67
83,65,65
86,64,64
87,66,61
85,67,62
84,65,66
86,64,65
85,62,66
83,62,67
82,64,65
83,65,64
78,60,57
79,60,57
81,60,56
82,61,54
80,59,58
82,61,56
82,64,53
83,62,56
83,63,55
82,61,57
82,61,60
82,63,58
83,66,57
83,61,61
85,60,59
83,60,61
85,64,58
85,62,61
85,63,62
83,64,61
86,62,61
85,60,65
87,63,60
87,60,63
86,61,64
87,66,62
89,66,62
90,64,62
90,63,63
89,62,65
89,63,65
89,63,67
88,62,69
88,64,65
89,64,66
87,62,68
88,64,64
88,65,61
88,63,66
88,64,65
86,62,69
88,63,67
88,64,65
90,64,62
89,63,68
87,63,67
89,62,65
88,62,67
87,63,68
86,62,69
86,63,68
86,61,71
87,63,67
85,65,70
85,66,65
87,64,63
86,65,63
84,66,64
85,65,62
86,65,60
85,65,63
84,60,70
82,62,68
85,64,61
78,58,60
80,63,53
82,61,53
81,58,61
81,59,61
82,61,57
83,64,51
84,63,55
82,64,56
82,63,58
83,64,55
86,63,55
84,63,58
83,63,61
84,63,58
83,62,62
84,63,61
84,59,66
83,63,62
86,66,57
86,63,60
85,62,65
86,63,62
87,59,67
90,62,62
88,64,64
89,64,62
88,63,63
88,63,68
89,62,68
88,62,69
89,63,66
90,65,63
88,63,67
88,61,70
89,63,66
88,62,66
89,64,64
88,62,68
87,60,72
88,61,69
89,63,64
88,65,63
88,64,64
90,64,67
88,62,69
90,64,64
89,65,64
88,63,69
88,62,69
87,63,69
86,63,69
86,66,64
87,66,63
88,64,63
87,64,63
86,64,65
86,63,67
86,64,64
85,65,63
85,64,63
84,65,64
83,62,70
86,62,66
79,61,59
81,62,53
81,60,58
82,60,59
80,63,59
80,62,58
81,63,58
82,63,57
83,61,57
84,62,60
83,59,64
85,64,58
85,63,59
83,60,64
84,64,59
84,62,61
84,62,64
85,60,64
84,62,65
85,62,61
87,63,59
86,62,64
85,63,65
86,60,67
86,63,64
87,64,65
88,64,64
88,66,62
89,65,63
90,62,68
88,61,70
89,64,65
89,65,62
88,63,67
88,62,70
89,61,68
89,59,70
86,63,66
87,62,68
87,61,70
88,61,67
89,63,66
88,63,67
89,62,68
89,61,70
89,63,66
90,62,67
89,64,67
90,65,66
89,65,65
88,65,64
87,64,65
86,65,66
87,66,64
87,65,63
87,63,67
86,63,66
85,66,65
86,64,66
83,65,67
84,64,67
83,65,67
86,62,66
88,63,63
80,60,59
80,62,55
82,63,55
80,60,61
80,59,63
81,63,58
83,62,56
81,64,56
81,65,57
82,65,58
81,65,59
82,64,59
83,64,59
84,62,61
83,62,62
83,63,62
85,62,63
87,61,62
86,62,62
88,64,60
89,62,63
88,63,60
86,63,63
87,61,67
87,62,65
88,66,63
88,63,64
87,65,64
87,65,64
88,63,67
90,62,66
89,63,66
90,64,66
88,64,67
88,65,68
89,62,67
91,63,62
87,65,62
87,62,68
87,62,71
89,64,66
89,63,66
88,61,71
89,65,68
90,66,65
89,66,66
90,63,66
88,65,67
87,66,67
89,66,66
89,65,65
90,65,65
88,65,65
89,66,64
87,63,68
86,64,66
87,66,61
89,67,59
87,65,64
88,63,68
86,64,68
86,66,64
87,63,65
85,63,65
81,60,57
79,62,61
80,62,58
82,62,57
82,64,56
80,64,58
81,64,57
83,61,60
83,63,60
82,64,61
80,65,60
85,63,59
84,63,60
83,62,63
83,61,64
85,62,62
86,63,61
86,63,62
87,64,63
88,63,62
88,62,63
87,67,58
87,66,62
85,62,65
88,63,63
88,64,63
87,63,65
87,64,64
90,65,62
89,62,65
90,64,66
89,63,68
91,62,68
91,65,61
88,64,67
89,64,66
89,64,64
89,65,64
90,62,68
89,65,68
88,65,67
89,64,67
89,66,65
90,68,61
90,64,66
88,65,69
90,64,66
88,63,69
90,65,65
89,66,67
89,66,67
87,63,71
88,63,67
89,65,65
88,64,67
87,65,66
86,66,65
86,67,64
86,65,67
86,65,69
86,65,67
86,64,66
86,64,67
84,63,69
82,62,55
81,62,59
80,58,65
82,59,61
83,63,57
82,62,59
81,64,59
81,60,63
85,59,64
84,60,62
82,63,59
85,64,56
85,61,62
85,62,62
84,62,64
85,64,64
86,65,62
88,64,62
87,63,63
86,63,65
86,62,65
86,65,62
88,64,60
86,65,62
88,64,62
87,64,66
89,61,68
90,63,68
92,64,63
90,63,68
92,63,65
90,64,67
90,62,71
90,66,64
90,66,64
89,63,66
88,65,67
87,69,64
88,64,68
90,65,66
89,65,66
88,65,67
87,65,69
88,66,67
90,65,66
89,65,67
91,67,63
88,66,69
89,64,71
91,63,67
87,65,70
85,64,71
85,65,69
86,66,66
88,66,65
87,66,66
86,66,66
84,65,68
85,65,67
85,65,67
86,67,64
85,65,66
86,62,66
86,63,66
81,61,59
81,58,62
83,61,56
82,62,58
82,62,56
83,62,57
82,64,56
83,62,58
85,61,60
84,59,62
84,62,59
85,63,57
85,62,60
85,65,58
86,65,57
85,63,61
88,62,63
87,63,63
86,64,64
86,63,66
86,62,65
86,63,65
87,65,64
88,65,63
88,62,67
88,66,63
88,62,67
87,60,71
91,62,65
91,63,64
92,64,63
92,63,67
92,64,64
91,66,60
90,64,67
91,63,68
89,63,68
89,65,67
89,64,67
90,66,63
89,64,69
88,66,67
87,66,70
90,67,66
90,66,66
88,65,68
90,69,63
88,64,69
88,64,71
91,63,68
87,64,71
87,66,66
86,67,67
87,68,65
89,69,62
88,67,65
87,65,68
86,64,68
86,66,67
87,62,68
87,62,67
85,63,68
85,64,67
85,64,66
81,61,59
79,59,60
80,63,56
81,61,59
84,63,54
83,63,56
82,63,55
83,63,60
84,63,60
85,62,61
83,63,63
84,64,60
84,66,57
85,66,59
86,65,58
85,64,62
86,67,59
87,68,57
86,65,62
89,64,60
87,62,63
86,65,64
88,66,61
88,64,65
88,65,62
88,65,61
87,64,64
90,63,66
90,63,66
90,64,65
91,64,68
89,63,69
87,64,68
90,67,61
90,65,66
90,63,68
90,65,66
91,66,65
90,64,69
90,65,66
89,65,70
91,65,69
90,65,68
89,66,66
88,67,67
89,66,68
90,67,64
88,66,68
88,65,70
89,64,68
88,66,67
88,65,67
87,66,67
87,67,66
88,67,66
89,66,68
86,64,70
85,64,70
85,66,68
87,67,64
88,64,67
85,65,67
85,66,65
84,67,65
79,62,61
78,64,57
79,64,57
79,63,55
81,64,54
85,65,54
85,63,59
84,62,61
84,64,60
84,62,63
85,61,62
85,63,61
83,64,60
85,65,59
86,64,61
86,67,59
86,64,64
86,67,60
84,65,65
86,65,62
87,63,64
87,65,64
89,65,61
89,65,62
87,62,66
89,63,64
89,67,59
89,67,60
